Latitude,Longitude,Date,HLS_Tile,HLSL30_020_B01,HLSL30_020_B02,HLSL30_020_B03,HLSL30_020_B04,HLSL30_020_B05,HLSL30_020_B06,HLSL30_020_B07,HLSL30_020_B09,HLSL30_020_B10,HLSL30_020_B11,HLSL30_020_Fmask,HLSL30_020_Fmask_bitmask,HLSL30_020_Fmask_Aerosol_level,HLSL30_020_Fmask_Aerosol_level_Description,HLSL30_020_Fmask_Water,HLSL30_020_Fmask_Water_Description,HLSL30_020_Fmask_Snow/ice,HLSL30_020_Fmask_Snow/ice_Description,HLSL30_020_Fmask_Cloud_shadow,HLSL30_020_Fmask_Cloud_shadow_Description,HLSL30_020_Fmask_Adjacent_to_cloud/shadow,HLSL30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSL30_020_Fmask_Cloud,HLSL30_020_Fmask_Cloud_Description,"HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSL30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.240157,-80.476521,2023-03-08,17RNH,0.0299,0.0579,0.1086,0.1116,0.0983,0.0244,0.0116,0.0008,23.52,21.78,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-03-24,17RNH,0.3144,0.3331,0.4222,0.4213,0.435,0.3909,0.2877,0.0025,18.95,16.61,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-04-01,17RNH,0.0609,0.0873,0.1402,0.1446,0.1654,0.031,0.0154,0.0005,23.59,21.7,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-04-09,17RNH,0.7218,0.7534,0.7514,0.77,0.7986,0.6128,0.4905,0.0008,14.86,13.57,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-04-17,17RNH,0.027,0.0568,0.1171,0.1171,0.0852,0.0227,0.0098,0.0006,22.28,21.0,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-04-25,17RNH,0.3069,0.3014,0.3458,0.3322,0.3681,0.2996,0.2591,0.0198,-5.91,-6.3,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-03-08,17RNJ,0.0299,0.0577,0.1083,0.1113,0.0981,0.0244,0.0116,0.0008,23.52,21.78,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-03-24,17RNJ,0.3138,0.3325,0.4211,0.4203,0.4341,0.39,0.287,0.0025,18.95,16.61,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-04-01,17RNJ,0.0608,0.0872,0.1399,0.1443,0.1651,0.031,0.0153,0.0005,23.59,21.7,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-04-09,17RNJ,0.7207,0.7522,0.75,0.7686,0.7973,0.6117,0.4896,0.0008,14.86,13.57,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-04-17,17RNJ,0.0269,0.0567,0.1169,0.1169,0.0851,0.0226,0.0098,0.0006,22.28,21.0,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240157,-80.476521,2023-04-25,17RNJ,0.3066,0.3011,0.3454,0.3318,0.3677,0.2993,0.2587,0.0198,-5.91,-6.3,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-03-08,17RNH,0.0044,0.0166,0.0492,0.0436,0.2139,0.068,0.0303,0.0011,25.47,23.33,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-03-24,17RNH,0.0118,0.0262,0.0705,0.0626,0.2592,0.1013,0.0546,0.0012,22.85,21.15,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-04-01,17RNH,-0.021,-0.0119,0.0096,0.004,0.0686,0.0223,0.0104,0.0012,24.32,22.28,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-04-09,17RNH,0.0122,0.0227,0.0601,0.0555,0.2573,0.0818,0.0367,0.001,25.49,22.33,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-04-17,17RNH,0.1057,0.1153,0.1674,0.1768,0.3321,0.2491,0.195,0.0125,5.6,2.57,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-04-25,17RNH,0.1479,0.1427,0.19,0.1976,0.319,0.2516,0.225,0.0164,0.23,-3.61,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-03-08,17RNJ,0.0044,0.0165,0.049,0.0435,0.2134,0.0678,0.0302,0.0011,25.47,23.33,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-03-24,17RNJ,0.0117,0.0262,0.0703,0.0624,0.2587,0.101,0.0545,0.0012,22.85,21.15,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-04-01,17RNJ,-0.021,-0.0118,0.0095,0.004,0.0685,0.0223,0.0103,0.0012,24.32,22.28,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-04-09,17RNJ,0.0121,0.0227,0.06,0.0554,0.2569,0.0816,0.0367,0.001,25.49,22.33,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-04-17,17RNJ,0.1055,0.1152,0.1671,0.1765,0.3317,0.2487,0.1947,0.0125,5.6,2.57,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240508,-80.663052,2023-04-25,17RNJ,0.1478,0.1426,0.1898,0.1974,0.3187,0.2513,0.2247,0.0164,0.23,-3.61,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-03-08,17RNH,0.0148,0.0336,0.0741,0.0719,0.1384,0.0475,0.0214,0.0006,23.79,21.87,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-03-24,17RNH,-0.0064,0.0081,0.0369,0.0303,0.0773,0.0236,0.0115,0.0012,21.4,19.89,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-04-01,17RNH,0.0281,0.0476,0.0937,0.0925,0.1788,0.0544,0.0252,0.0007,23.9,22.03,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-04-09,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.24079,-80.472686,2023-04-17,17RNH,0.0144,0.0334,0.0796,0.0737,0.1456,0.0447,0.0185,0.0005,22.44,20.3,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-04-25,17RNH,0.1813,0.1738,0.262,0.2507,0.3023,0.2455,0.2159,0.0149,-4.81,-4.36,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-03-08,17RNJ,0.0148,0.0335,0.0739,0.0717,0.138,0.0474,0.0213,0.0006,23.79,21.87,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-03-24,17RNJ,-0.0064,0.0081,0.0368,0.0302,0.0771,0.0235,0.0115,0.0012,21.4,19.89,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-04-01,17RNJ,0.028,0.0475,0.0935,0.0924,0.1785,0.0543,0.0251,0.0007,23.9,22.03,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-04-09,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.24079,-80.472686,2023-04-17,17RNJ,0.0144,0.0334,0.0795,0.0736,0.1454,0.0446,0.0185,0.0005,22.44,20.3,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.24079,-80.472686,2023-04-25,17RNJ,0.1811,0.1737,0.2617,0.2504,0.302,0.2452,0.2156,0.0149,-4.81,-4.36,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-03-08,17RNH,0.0035,0.0151,0.0466,0.04,0.2112,0.067,0.0287,0.0009,25.42,23.47,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-03-24,17RNH,-0.0314,-0.0208,0.0073,-0.0001,0.0747,0.0269,0.0131,0.0012,23.02,21.3,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-04-01,17RNH,0.5505,0.5506,0.5429,0.5433,0.5942,0.4974,0.3863,0.0007,17.67,17.24,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-04-09,17RNH,0.0076,0.0191,0.056,0.0495,0.2499,0.0811,0.0348,0.0009,25.28,22.15,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-04-17,17RNH,0.1822,0.1885,0.2363,0.2396,0.3734,0.2914,0.2226,0.0076,6.03,4.38,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-04-25,17RNH,0.15,0.152,0.1929,0.1989,0.322,0.256,0.2227,0.0103,-1.01,-3.92,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-03-08,17RNJ,0.0035,0.015,0.0465,0.0399,0.2107,0.0669,0.0286,0.0009,25.42,23.47,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-03-24,17RNJ,-0.0314,-0.0207,0.0073,-0.0001,0.0746,0.0269,0.013,0.0012,23.02,21.3,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-04-01,17RNJ,0.5495,0.5496,0.5417,0.5421,0.5931,0.4964,0.3855,0.0007,17.67,17.24,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-04-09,17RNJ,0.0076,0.0191,0.0559,0.0494,0.2495,0.081,0.0347,0.0009,25.28,22.15,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-04-17,17RNJ,0.1819,0.1882,0.2359,0.2392,0.3729,0.291,0.2222,0.0076,6.03,4.38,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240901,-80.668803,2023-04-25,17RNJ,0.1499,0.1519,0.1926,0.1986,0.3216,0.2557,0.2224,0.0103,-1.01,-3.92,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-03-08,17RNH,0.0034,0.0154,0.0464,0.0324,0.227,0.058,0.0221,0.0006,24.79,22.86,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-03-24,17RNH,0.0047,0.0157,0.0571,0.037,0.303,0.0734,0.0276,0.001,22.52,20.95,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-04-01,17RNH,0.1818,0.1907,0.2549,0.2471,0.3305,0.2655,0.2359,0.0005,19.96,19.44,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-04-09,17RNH,0.8508,0.8823,0.84,0.8548,0.8647,0.5275,0.3385,0.0013,12.66,11.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-04-17,17RNH,0.0019,0.0108,0.0471,0.0288,0.2384,0.0559,0.0185,0.0009,21.81,20.0,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-04-25,17RNH,0.044,0.0797,0.1387,0.1251,0.2346,0.1329,0.113,0.0042,9.19,5.7,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-03-08,17RNJ,0.0034,0.0154,0.0463,0.0324,0.2265,0.0578,0.022,0.0006,24.79,22.86,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-03-24,17RNJ,0.0047,0.0157,0.0569,0.0369,0.3024,0.0733,0.0275,0.001,22.52,20.95,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-04-01,17RNJ,0.1815,0.1904,0.2544,0.2466,0.3299,0.2649,0.2354,0.0005,19.96,19.44,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-04-09,17RNJ,0.8496,0.881,0.8384,0.8532,0.8633,0.5265,0.3379,0.0013,12.66,11.97,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-04-17,17RNJ,0.0019,0.0108,0.0471,0.0288,0.238,0.0558,0.0184,0.0009,21.81,20.0,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240989,-80.451031,2023-04-25,17RNJ,0.0439,0.0797,0.1385,0.125,0.2344,0.1328,0.1128,0.0042,9.19,5.7,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-03-08,17RNH,0.0107,0.0197,0.045,0.0347,0.2335,0.1006,0.0441,0.0006,25.53,23.43,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-03-24,17RNH,0.013,0.0206,0.0494,0.0389,0.2608,0.1137,0.0508,0.0008,23.87,22.07,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-04-01,17RNH,0.0099,0.0186,0.0485,0.0388,0.2626,0.117,0.053,0.0006,24.67,22.72,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-04-09,17RNH,0.0011,0.0038,0.016,0.0045,0.0864,0.0279,0.0111,0.0005,22.14,19.42,204.0,0b11001100,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-04-17,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.240991,-80.572907,2023-04-25,17RNH,0.8168,0.8219,0.7957,0.79,0.7819,0.5692,0.4258,0.0287,-8.46,-8.43,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-03-08,17RNJ,0.0107,0.0196,0.0448,0.0346,0.233,0.1004,0.0439,0.0006,25.53,23.43,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-03-24,17RNJ,0.0129,0.0206,0.0493,0.0388,0.2603,0.1135,0.0506,0.0008,23.87,22.07,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-04-01,17RNJ,0.0098,0.0186,0.0484,0.0387,0.2621,0.1168,0.0529,0.0006,24.67,22.72,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-04-09,17RNJ,0.0011,0.0038,0.016,0.0045,0.0863,0.0278,0.0111,0.0005,22.14,19.42,204.0,0b11001100,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.240991,-80.572907,2023-04-17,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.240991,-80.572907,2023-04-25,17RNJ,0.8159,0.8211,0.7947,0.7891,0.781,0.5686,0.4253,0.0287,-8.46,-8.43,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-03-08,17RNH,0.0205,0.0416,0.0891,0.0904,0.1638,0.0363,0.0169,0.0011,24.24,22.31,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-03-24,17RNH,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.241001,-80.59375,2023-04-01,17RNH,0.0228,0.0443,0.0944,0.0938,0.1358,0.0368,0.0171,0.0004,23.27,21.61,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-04-09,17RNH,0.2038,0.2195,0.2693,0.2605,0.3443,0.211,0.1524,0.0009,12.91,11.02,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-04-17,17RNH,0.7531,0.7636,0.7385,0.7456,0.7591,0.567,0.4416,0.0011,16.02,16.11,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-04-25,17RNH,0.6071,0.6096,0.5829,0.58,0.5935,0.4381,0.3553,0.0219,-8.68,-8.75,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-03-08,17RNJ,0.0204,0.0415,0.0889,0.0902,0.1634,0.0362,0.0168,0.0011,24.24,22.31,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-03-24,17RNJ,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,255.0,0b11111111,0b11,High aerosol,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,Yes,0b1,"Reserved, but not used"
25.241001,-80.59375,2023-04-01,17RNJ,0.0228,0.0442,0.0942,0.0936,0.1356,0.0368,0.0171,0.0004,23.27,21.61,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-04-09,17RNJ,0.2035,0.2192,0.2688,0.26,0.3438,0.2106,0.1521,0.0009,12.91,11.02,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-04-17,17RNJ,0.7522,0.7627,0.7373,0.7445,0.7581,0.5661,0.4409,0.0011,16.02,16.11,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241001,-80.59375,2023-04-25,17RNJ,0.6065,0.609,0.5821,0.5793,0.5929,0.4376,0.3548,0.0219,-8.68,-8.75,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-03-08,17RNH,0.0145,0.0271,0.0661,0.0651,0.2228,0.0614,0.0272,0.0006,25.34,23.22,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-03-24,17RNH,0.003,0.0093,0.0329,0.0266,0.1025,0.034,0.0213,0.0013,21.52,20.25,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-04-01,17RNH,-0.0125,0.0106,0.0677,0.0686,0.2748,0.0682,0.0283,0.0006,23.98,22.32,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-04-09,17RNH,0.0226,0.0349,0.0798,0.081,0.2736,0.0791,0.0345,0.0006,25.48,22.19,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-04-17,17RNH,0.0565,0.0607,0.1124,0.1256,0.2646,0.2167,0.1726,0.0097,5.51,3.99,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-04-25,17RNH,0.1239,0.1188,0.1668,0.1762,0.3023,0.233,0.2032,0.0111,-2.74,-4.38,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-03-08,17RNJ,0.0144,0.0271,0.0659,0.0649,0.2223,0.0613,0.0271,0.0006,25.34,23.22,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-03-24,17RNJ,0.003,0.0093,0.0328,0.0265,0.1023,0.0339,0.0213,0.0013,21.52,20.25,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-04-01,17RNJ,-0.0124,0.0105,0.0676,0.0685,0.2743,0.0681,0.0282,0.0006,23.98,22.32,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-04-09,17RNJ,0.0226,0.0348,0.0796,0.0808,0.2732,0.0789,0.0345,0.0006,25.48,22.19,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-04-17,17RNJ,0.0564,0.0606,0.1122,0.1254,0.2642,0.2164,0.1723,0.0097,5.51,3.99,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.241012,-80.657246,2023-04-25,17RNJ,0.1238,0.1187,0.1666,0.176,0.302,0.2327,0.2029,0.0111,-2.74,-4.38,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
